filename,width,height,class,xmin,ymin,xmax,ymax
Image_1581.jpg,854,480,Face,350,363,344,360
Image_1581.jpg,854,480,Face,469,481,328,343
Image_1581.jpg,854,480,Face,511,524,345,359
Image_1581.jpg,854,480,Face,86,98,350,367
Image_1581.jpg,854,480,Face,666,677,350,364
Image_1581.jpg,854,480,Face,377,391,360,380
Image_1581.jpg,854,480,Face,41,54,354,370
Image_1581.jpg,854,480,Face,755,769,368,387
Image_1581.jpg,854,480,Face,171,179,330,340
Image_1581.jpg,854,480,Face,388,410,394,419
Image_1581.jpg,854,480,Face,494,503,320,329
Image_1581.jpg,854,480,Face,812,849,437,477
Image_1581.jpg,854,480,Face,650,666,366,384
Image_1581.jpg,854,480,Face,343,354,330,344
Image_1581.jpg,854,480,Face,124,134,327,339
Image_1581.jpg,854,480,Face,831,844,344,360
Image_1581.jpg,854,480,Face,453,464,332,344
Image_138.jpg,854,480,Face,777,799,299,325
Image_138.jpg,854,480,Face,262,279,310,329
Image_138.jpg,854,480,Face,625,640,284,301
Image_138.jpg,854,480,Face,144,162,291,310
Image_138.jpg,854,480,Face,555,572,285,304
Image_138.jpg,854,480,Face,424,445,299,324
Image_138.jpg,854,480,Face,502,509,280,290
Image_138.jpg,854,480,Face,329,344,277,294
Image_138.jpg,854,480,Face,73,88,299,317
Image_138.jpg,854,480,Face,665,681,282,300
Image_138.jpg,854,480,Face,835,853,280,308
Image_110.jpg,854,480,Face,265,281,305,323
Image_110.jpg,854,480,Face,779,802,288,314
Image_110.jpg,854,480,Face,626,640,274,292
Image_110.jpg,854,480,Face,147,164,287,306
Image_110.jpg,854,480,Face,556,572,275,294
Image_110.jpg,854,480,Face,426,448,292,316
Image_110.jpg,854,480,Face,666,682,272,289
Image_110.jpg,854,480,Face,75,91,295,314
Image_110.jpg,854,480,Face,2,17,294,310
Image_104.jpg,854,480,Face,265,281,301,319
Image_104.jpg,854,480,Face,626,640,270,288
Image_104.jpg,854,480,Face,780,802,284,309
Image_104.jpg,854,480,Face,556,572,271,290
Image_104.jpg,854,480,Face,146,164,284,303
Image_104.jpg,854,480,Face,426,448,288,312
Image_104.jpg,854,480,Face,75,91,292,310
Image_104.jpg,854,480,Face,666,680,267,284
Image_104.jpg,854,480,Face,2,17,291,307
Image_104.jpg,854,480,Face,836,853,264,291
Image_104.jpg,854,480,Face,735,744,287,299
Image_1585.jpg,854,480,Face,513,527,349,364
Image_1585.jpg,854,480,Face,78,91,353,370
Image_1585.jpg,854,480,Face,0,17,445,473
Image_1585.jpg,854,480,Face,353,366,344,360
Image_1585.jpg,854,480,Face,35,47,354,369
Image_1585.jpg,854,480,Face,377,391,360,380
Image_1585.jpg,854,480,Face,475,487,330,345
Image_1585.jpg,854,480,Face,766,781,370,390
Image_1585.jpg,854,480,Face,661,676,368,386
Image_1585.jpg,854,480,Face,394,416,396,422
Image_1585.jpg,854,480,Face,705,716,346,358
Image_1585.jpg,854,480,Face,498,506,320,330
Image_1585.jpg,854,480,Face,89,96,336,345
Image_1585.jpg,854,480,Face,837,849,346,361
Image_1585.jpg,854,480,Face,760,771,353,367
Image_1585.jpg,854,480,Face,93,103,349,362
Image_1585.jpg,854,480,Face,346,357,331,345
Image_1585.jpg,854,480,Face,673,684,350,364
Image_1585.jpg,854,480,Face,597,604,321,329
Image_128.jpg,854,480,Face,776,799,295,321
Image_128.jpg,854,480,Face,263,279,308,327
Image_128.jpg,854,480,Face,624,639,280,299
Image_128.jpg,854,480,Face,144,161,291,310
Image_128.jpg,854,480,Face,555,571,281,301
Image_128.jpg,854,480,Face,424,445,296,321
Image_128.jpg,854,480,Face,73,89,299,317
Image_128.jpg,854,480,Face,501,509,277,287
Image_128.jpg,854,480,Face,664,681,279,296
Image_128.jpg,854,480,Face,329,344,276,292
Image_100.jpg,854,480,Face,626,640,265,282
Image_100.jpg,854,480,Face,264,281,297,315
Image_100.jpg,854,480,Face,779,801,278,304
Image_100.jpg,854,480,Face,146,164,280,299
Image_100.jpg,854,480,Face,555,571,266,286
Image_100.jpg,854,480,Face,75,91,289,307
Image_100.jpg,854,480,Face,503,510,262,272
Image_100.jpg,854,480,Face,425,447,283,307
Image_100.jpg,854,480,Face,665,679,264,279
Image_100.jpg,854,480,Face,330,345,262,279
Image_100.jpg,854,480,Face,3,17,287,304
Image_100.jpg,854,480,Face,835,853,258,285
Image_666.jpg,854,480,Face,265,368,56,185
Image_114.jpg,854,480,Face,626,640,276,293
Image_114.jpg,854,480,Face,779,801,290,316
Image_114.jpg,854,480,Face,146,163,289,307
Image_114.jpg,854,480,Face,264,280,306,325
Image_114.jpg,854,480,Face,426,447,293,317
Image_114.jpg,854,480,Face,555,571,277,296
Image_114.jpg,854,480,Face,330,345,272,289
Image_114.jpg,854,480,Face,75,90,297,315
Image_114.jpg,854,480,Face,666,681,274,291
Image_114.jpg,854,480,Face,836,853,270,296
Image_114.jpg,854,480,Face,80,94,280,295
Image_841.jpg,854,480,Face,442,459,404,423
Image_841.jpg,854,480,Face,42,53,361,375
Image_841.jpg,854,480,Face,547,578,450,479
Image_841.jpg,854,480,Face,569,584,381,403
Image_841.jpg,854,480,Face,487,508,431,455
Image_841.jpg,854,480,Face,652,674,402,426
Image_841.jpg,854,480,Face,388,400,367,382
Image_841.jpg,854,480,Face,403,419,391,407
Image_841.jpg,854,480,Face,483,495,361,376
Image_841.jpg,854,480,Face,623,635,380,395
Image_841.jpg,854,480,Face,186,196,364,377
Image_841.jpg,854,480,Face,68,78,374,387
Image_841.jpg,854,480,Face,124,134,398,411
Image_841.jpg,854,480,Face,164,173,379,389
Image_841.jpg,854,480,Face,131,141,359,372
Image_841.jpg,854,480,Face,107,117,350,363
Image_841.jpg,854,480,Face,615,624,345,358
Image_841.jpg,854,480,Face,691,707,392,409
Image_841.jpg,854,480,Face,704,716,352,365
Image_841.jpg,854,480,Face,379,389,363,375
Image_841.jpg,854,480,Face,147,157,336,349
Image_841.jpg,854,480,Face,176,184,359,368
Image_841.jpg,854,480,Face,458,468,356,367
Image_1552.jpg,854,480,Face,375,388,346,363
Image_1552.jpg,854,480,Face,352,364,334,348
Image_1552.jpg,854,480,Face,116,128,341,356
Image_1552.jpg,854,480,Face,29,49,395,421
Image_1552.jpg,854,480,Face,74,95,406,429
Image_1552.jpg,854,480,Face,617,631,351,367
Image_1552.jpg,854,480,Face,494,505,341,353
Image_1552.jpg,854,480,Face,717,730,353,370
Image_1552.jpg,854,480,Face,712,740,396,426
Image_1552.jpg,854,480,Face,461,472,321,335
Image_1552.jpg,854,480,Face,678,686,335,345
Image_1552.jpg,854,480,Face,19,28,359,371
Image_1552.jpg,854,480,Face,40,53,380,394
Image_1552.jpg,854,480,Face,183,191,326,336
Image_1552.jpg,854,480,Face,76,87,344,357
Image_1552.jpg,854,480,Face,383,401,370,389
Image_1552.jpg,854,480,Face,784,796,331,346
Image_1552.jpg,854,480,Face,640,650,338,351
Image_1552.jpg,854,480,Face,487,495,312,322
Image_1552.jpg,854,480,Face,423,453,424,455
Image_1546.jpg,854,480,Face,35,54,390,416
Image_1546.jpg,854,480,Face,376,389,344,361
Image_1546.jpg,854,480,Face,127,138,341,355
Image_1546.jpg,854,480,Face,610,623,352,367
Image_1546.jpg,854,480,Face,52,65,378,395
Image_1546.jpg,854,480,Face,351,362,336,350
Image_1546.jpg,854,480,Face,455,466,321,335
Image_1546.jpg,854,480,Face,494,506,337,350
Image_1546.jpg,854,480,Face,706,719,353,370
Image_1546.jpg,854,480,Face,82,99,409,430
Image_1546.jpg,854,480,Face,29,37,360,370
Image_1546.jpg,854,480,Face,83,94,346,359
Image_1546.jpg,854,480,Face,691,721,392,423
Image_1546.jpg,854,480,Face,415,442,419,448
Image_1546.jpg,854,480,Face,782,792,334,347
Image_1546.jpg,854,480,Face,445,454,325,335
Image_1546.jpg,854,480,Face,717,727,339,352
Image_855.jpg,854,480,Face,465,483,411,431
Image_855.jpg,854,480,Face,36,47,367,382
Image_855.jpg,854,480,Face,427,441,398,415
Image_855.jpg,854,480,Face,696,721,415,442
Image_855.jpg,854,480,Face,516,539,447,473
Image_855.jpg,854,480,Face,637,647,349,363
Image_855.jpg,854,480,Face,648,660,388,403
Image_855.jpg,854,480,Face,68,78,379,393
Image_855.jpg,854,480,Face,501,512,368,384
Image_855.jpg,854,480,Face,600,615,391,413
Image_855.jpg,854,480,Face,394,407,373,390
Image_855.jpg,854,480,Face,121,131,367,380
Image_855.jpg,854,480,Face,160,168,388,398
Image_855.jpg,854,480,Face,36,48,408,422
Image_855.jpg,854,480,Face,113,124,407,420
Image_855.jpg,854,480,Face,599,611,373,387
Image_855.jpg,854,480,Face,179,188,342,352
Image_855.jpg,854,480,Face,730,747,401,418
Image_855.jpg,854,480,Face,731,742,358,370
Image_855.jpg,854,480,Face,0,12,374,391
Image_855.jpg,854,480,Face,96,106,359,371
Image_855.jpg,854,480,Face,475,485,360,372
Image_855.jpg,854,480,Face,175,183,365,374
Image_855.jpg,854,480,Face,807,818,377,389
Image_855.jpg,854,480,Face,189,200,371,384
Image_855.jpg,854,480,Face,0,9,416,432
Image_855.jpg,854,480,Face,134,144,343,355
Image_1220.jpg,854,480,Face,179,191,379,393
Image_1220.jpg,854,480,Face,56,67,406,420
Image_1220.jpg,854,480,Face,7,25,427,449
Image_1220.jpg,854,480,Face,91,103,421,435
Image_1220.jpg,854,480,Face,735,752,399,417
Image_1220.jpg,854,480,Face,128,146,449,472
Image_1220.jpg,854,480,Face,569,586,402,421
Image_1220.jpg,854,480,Face,134,142,370,380
Image_1220.jpg,854,480,Face,793,806,382,397
Image_1220.jpg,854,480,Face,0,13,393,410
Image_1220.jpg,854,480,Face,376,393,416,435
Image_1220.jpg,854,480,Face,109,118,380,392
Image_1220.jpg,854,480,Face,119,127,361,370
Image_869.jpg,854,480,Face,426,442,409,428
Image_869.jpg,854,480,Face,670,683,398,415
Image_869.jpg,854,480,Face,56,68,421,436
Image_869.jpg,854,480,Face,737,763,430,458
Image_869.jpg,854,480,Face,619,636,407,429
Image_869.jpg,854,480,Face,507,520,377,393
Image_869.jpg,854,480,Face,116,127,374,387
Image_869.jpg,854,480,Face,14,26,373,390
Image_869.jpg,854,480,Face,609,621,382,396
Image_869.jpg,854,480,Face,61,72,389,404
Image_869.jpg,854,480,Face,474,493,429,450
Image_869.jpg,854,480,Face,653,664,355,370
Image_869.jpg,854,480,Face,400,414,382,399
Image_869.jpg,854,480,Face,91,101,365,378
Image_869.jpg,854,480,Face,763,779,413,431
Image_869.jpg,854,480,Face,156,166,394,406
Image_869.jpg,854,480,Face,483,494,367,378
Image_869.jpg,854,480,Face,180,188,369,379
Image_869.jpg,854,480,Face,750,761,365,377
Image_869.jpg,854,480,Face,182,190,346,356
Image_869.jpg,854,480,Face,101,111,420,434
Image_869.jpg,854,480,Face,135,146,348,360
Image_869.jpg,854,480,Face,75,85,348,361
Image_869.jpg,854,480,Face,805,813,367,377
Image_458.jpg,854,480,Face,136,153,281,299
Image_458.jpg,854,480,Face,254,270,296,315
Image_458.jpg,854,480,Face,616,632,263,281
Image_458.jpg,854,480,Face,766,788,275,300
Image_458.jpg,854,480,Face,414,436,281,306
Image_458.jpg,854,480,Face,550,566,264,284
Image_458.jpg,854,480,Face,320,335,262,279
Image_458.jpg,854,480,Face,494,501,261,271
Image_458.jpg,854,480,Face,825,841,257,277
Image_458.jpg,854,480,Face,64,80,291,308
Image_458.jpg,854,480,Face,715,722,253,262
Image_458.jpg,854,480,Face,68,83,273,289
Image_86.jpg,854,480,Face,259,276,281,300
Image_86.jpg,854,480,Face,619,634,247,265
Image_86.jpg,854,480,Face,773,795,260,285
Image_86.jpg,854,480,Face,550,566,250,268
Image_86.jpg,854,480,Face,140,158,265,284
Image_86.jpg,854,480,Face,831,848,241,262
Image_86.jpg,854,480,Face,420,442,267,291
Image_86.jpg,854,480,Face,69,85,274,292
Image_86.jpg,854,480,Face,497,505,245,255
Image_86.jpg,854,480,Face,659,674,244,261
Image_86.jpg,854,480,Face,324,340,246,264
Image_92.jpg,854,480,Face,622,637,252,270
Image_92.jpg,854,480,Face,262,278,285,304
Image_92.jpg,854,480,Face,775,798,264,290
Image_92.jpg,854,480,Face,143,161,268,287
Image_92.jpg,854,480,Face,422,445,270,296
Image_92.jpg,854,480,Face,552,569,254,273
Image_92.jpg,854,480,Face,72,88,278,296
Image_92.jpg,854,480,Face,662,676,250,266
Image_92.jpg,854,480,Face,835,852,246,267
Image_92.jpg,854,480,Face,327,342,250,267
Image_92.jpg,854,480,Face,500,508,250,259
Image_464.jpg,854,480,Face,135,153,281,299
Image_464.jpg,854,480,Face,254,270,296,315
Image_464.jpg,854,480,Face,766,789,275,300
Image_464.jpg,854,480,Face,414,436,281,306
Image_464.jpg,854,480,Face,616,632,262,281
Image_464.jpg,854,480,Face,550,566,265,284
Image_464.jpg,854,480,Face,320,335,262,279
Image_464.jpg,854,480,Face,824,841,257,277
Image_464.jpg,854,480,Face,494,501,261,271
Image_464.jpg,854,480,Face,64,80,290,308
Image_464.jpg,854,480,Face,652,668,260,278
Image_464.jpg,854,480,Face,692,705,270,288
Image_302.jpg,854,480,Face,123,140,290,309
Image_302.jpg,854,480,Face,243,259,307,326
Image_302.jpg,854,480,Face,605,621,279,297
Image_302.jpg,854,480,Face,754,776,292,317
Image_302.jpg,854,480,Face,406,428,295,320
Image_302.jpg,854,480,Face,642,657,279,295
Image_302.jpg,854,480,Face,539,556,280,299
Image_302.jpg,854,480,Face,814,831,276,297
Image_302.jpg,854,480,Face,484,491,276,285
Image_316.jpg,854,480,Face,125,142,290,308
Image_316.jpg,854,480,Face,245,262,306,326
Image_316.jpg,854,480,Face,608,623,277,296
Image_316.jpg,854,480,Face,407,430,293,319
Image_316.jpg,854,480,Face,758,780,291,315
Image_316.jpg,854,480,Face,311,326,274,291
Image_316.jpg,854,480,Face,487,494,275,284
Image_316.jpg,854,480,Face,542,558,278,298
Image_316.jpg,854,480,Face,817,834,273,294
Image_316.jpg,854,480,Face,645,660,276,293
Image_316.jpg,854,480,Face,683,697,286,303
Image_316.jpg,854,480,Face,53,69,300,318
Image_470.jpg,854,480,Face,254,270,296,315
Image_470.jpg,854,480,Face,135,153,280,299
Image_470.jpg,854,480,Face,767,789,275,300
Image_470.jpg,854,480,Face,414,436,281,305
Image_470.jpg,854,480,Face,616,632,262,281
Image_470.jpg,854,480,Face,551,567,265,285
Image_470.jpg,854,480,Face,824,841,257,277
Image_470.jpg,854,480,Face,64,80,290,308
Image_470.jpg,854,480,Face,653,669,260,278
Image_470.jpg,854,480,Face,494,501,261,270
Image_470.jpg,854,480,Face,691,705,269,287
Image_45.jpg,854,480,Face,602,617,243,261
Image_45.jpg,854,480,Face,240,256,281,300
Image_45.jpg,854,480,Face,752,774,253,279
Image_45.jpg,854,480,Face,480,487,243,252
Image_45.jpg,854,480,Face,120,138,266,285
Image_45.jpg,854,480,Face,401,423,263,289
Image_45.jpg,854,480,Face,535,552,245,264
Image_45.jpg,854,480,Face,807,825,235,255
Image_45.jpg,854,480,Face,306,322,245,263
Image_45.jpg,854,480,Face,640,655,241,256
Image_45.jpg,854,480,Face,700,708,230,240
Image_45.jpg,854,480,Face,708,718,257,270
Image_45.jpg,854,480,Face,97,109,263,277
Image_45.jpg,854,480,Face,677,690,250,266
Image_1022.jpg,854,480,Face,14,27,386,405
Image_1022.jpg,854,480,Face,69,84,382,399
Image_1022.jpg,854,480,Face,159,175,449,470
Image_1022.jpg,854,480,Face,699,723,439,464
Image_1022.jpg,854,480,Face,112,128,424,445
Image_1022.jpg,854,480,Face,701,717,396,415
Image_1022.jpg,854,480,Face,342,354,387,400
Image_1022.jpg,854,480,Face,43,61,394,416
Image_1022.jpg,854,480,Face,155,165,361,374
Image_1022.jpg,854,480,Face,132,142,354,367
Image_1022.jpg,854,480,Face,839,846,349,358
Image_1022.jpg,854,480,Face,216,226,365,378
Image_1022.jpg,854,480,Face,613,622,347,356
Image_1022.jpg,854,480,Face,54,64,359,372
Image_4.jpg,854,480,Face,611,626,250,269
Image_4.jpg,854,480,Face,762,783,263,288
Image_4.jpg,854,480,Face,128,144,270,288
Image_4.jpg,854,480,Face,247,263,285,304
Image_4.jpg,854,480,Face,544,561,252,271
Image_4.jpg,854,480,Face,818,835,244,265
Image_4.jpg,854,480,Face,407,429,269,294
Image_4.jpg,854,480,Face,315,330,250,268
Image_4.jpg,854,480,Face,686,699,257,274
Image_1181.jpg,854,480,Face,121,137,411,432
Image_1181.jpg,854,480,Face,33,50,392,411
Image_1181.jpg,854,480,Face,32,42,369,383
Image_1181.jpg,854,480,Face,74,85,380,393
Image_1181.jpg,854,480,Face,148,156,348,357
Image_1181.jpg,854,480,Face,173,184,361,374
Image_1181.jpg,854,480,Face,109,119,393,407
Image_1181.jpg,854,480,Face,706,718,372,386
Image_1181.jpg,854,480,Face,645,660,383,401
Image_1181.jpg,854,480,Face,508,523,382,399
Image_1181.jpg,854,480,Face,107,115,361,370
Image_1181.jpg,854,480,Face,345,360,391,408
Image_1181.jpg,854,480,Face,753,772,424,444
Image_1195.jpg,854,480,Face,26,44,406,427
Image_1195.jpg,854,480,Face,106,117,402,416
Image_1195.jpg,854,480,Face,124,141,422,444
Image_1195.jpg,854,480,Face,21,33,379,395
Image_1195.jpg,854,480,Face,177,188,369,382
Image_1195.jpg,854,480,Face,529,544,392,410
Image_1195.jpg,854,480,Face,149,157,355,366
Image_1195.jpg,854,480,Face,801,822,434,458
Image_1195.jpg,854,480,Face,108,116,366,377
Image_1195.jpg,854,480,Face,674,690,391,409
Image_1195.jpg,854,480,Face,73,83,389,403
Image_1195.jpg,854,480,Face,356,370,403,420
Image_1195.jpg,854,480,Face,340,352,391,406
Image_1195.jpg,854,480,Face,734,747,378,392
Image_1195.jpg,854,480,Face,809,816,366,375
Image_538.jpg,854,480,Face,258,274,297,316
Image_538.jpg,854,480,Face,140,157,280,300
Image_538.jpg,854,480,Face,621,637,268,287
Image_538.jpg,854,480,Face,421,443,284,309
Image_538.jpg,854,480,Face,556,572,269,288
Image_538.jpg,854,480,Face,774,795,282,307
Image_538.jpg,854,480,Face,658,674,266,284
Image_538.jpg,854,480,Face,832,849,265,285
Image_538.jpg,854,480,Face,67,83,288,307
Image_538.jpg,854,480,Face,499,506,266,275
Image_538.jpg,854,480,Face,73,88,271,288
Image_538.jpg,854,480,Face,208,222,291,306
Image_510.jpg,854,480,Face,134,152,282,300
Image_510.jpg,854,480,Face,254,270,297,316
Image_510.jpg,854,480,Face,550,566,267,286
Image_510.jpg,854,480,Face,766,788,278,303
Image_510.jpg,854,480,Face,614,631,265,284
Image_510.jpg,854,480,Face,414,437,283,309
Image_510.jpg,854,480,Face,826,842,261,281
Image_510.jpg,854,480,Face,62,78,291,308
Image_510.jpg,854,480,Face,651,668,263,281
Image_510.jpg,854,480,Face,493,500,264,273
Image_510.jpg,854,480,Face,203,218,290,305
Image_262.jpg,854,480,Face,755,778,294,321
Image_262.jpg,854,480,Face,603,619,281,300
Image_262.jpg,854,480,Face,241,257,309,328
Image_262.jpg,854,480,Face,121,139,292,311
Image_262.jpg,854,480,Face,812,829,278,299
Image_262.jpg,854,480,Face,536,554,281,301
Image_262.jpg,854,480,Face,404,426,297,322
Image_262.jpg,854,480,Face,483,490,278,288
Image_262.jpg,854,480,Face,49,64,301,319
Image_262.jpg,854,480,Face,678,692,290,306
Image_262.jpg,854,480,Face,641,657,280,297
Image_262.jpg,854,480,Face,308,324,276,294
Image_504.jpg,854,480,Face,253,269,296,315
Image_504.jpg,854,480,Face,133,151,281,300
Image_504.jpg,854,480,Face,614,630,264,282
Image_504.jpg,854,480,Face,765,788,276,301
Image_504.jpg,854,480,Face,549,565,265,285
Image_504.jpg,854,480,Face,413,435,282,308
Image_504.jpg,854,480,Face,62,78,291,309
Image_504.jpg,854,480,Face,824,841,259,279
Image_504.jpg,854,480,Face,203,217,290,305
Image_504.jpg,854,480,Face,720,731,280,294
Image_504.jpg,854,480,Face,319,334,263,280
Image_289.jpg,854,480,Face,121,139,290,308
Image_289.jpg,854,480,Face,241,257,307,326
Image_289.jpg,854,480,Face,754,776,292,317
Image_289.jpg,854,480,Face,604,619,280,297
Image_289.jpg,854,480,Face,405,427,295,320
Image_289.jpg,854,480,Face,812,829,275,296
Image_289.jpg,854,480,Face,306,322,275,292
Image_289.jpg,854,480,Face,483,490,276,286
Image_289.jpg,854,480,Face,537,554,279,299
Image_289.jpg,854,480,Face,49,65,299,316
Image_1383.jpg,854,480,Face,419,444,409,438
Image_1383.jpg,854,480,Face,30,42,353,367
Image_1383.jpg,854,480,Face,89,103,377,394
Image_1383.jpg,854,480,Face,85,102,398,417
Image_1383.jpg,854,480,Face,211,221,337,350
Image_1383.jpg,854,480,Face,400,408,311,320
Image_1383.jpg,854,480,Face,657,671,354,370
Image_1383.jpg,854,480,Face,613,624,341,354
Image_1383.jpg,854,480,Face,519,532,354,368
Image_1383.jpg,854,480,Face,367,381,364,379
Image_1383.jpg,854,480,Face,350,362,347,360
Image_1383.jpg,854,480,Face,112,121,351,361
Image_1383.jpg,854,480,Face,713,720,320,329
Image_1397.jpg,854,480,Face,62,78,388,408
Image_1397.jpg,854,480,Face,13,27,359,375
Image_1397.jpg,854,480,Face,47,66,409,430
Image_1397.jpg,854,480,Face,423,451,424,455
Image_1397.jpg,854,480,Face,203,213,344,357
Image_1397.jpg,854,480,Face,194,201,341,350
Image_1397.jpg,854,480,Face,397,414,402,422
Image_1397.jpg,854,480,Face,676,689,358,374
Image_1397.jpg,854,480,Face,659,670,336,347
Image_1397.jpg,854,480,Face,366,379,370,385
Image_935.jpg,854,480,Face,776,790,379,397
Image_935.jpg,854,480,Face,77,90,405,422
Image_935.jpg,854,480,Face,126,139,433,448
Image_935.jpg,854,480,Face,728,746,416,436
Image_935.jpg,854,480,Face,30,41,373,388
Image_935.jpg,854,480,Face,168,181,406,422
Image_935.jpg,854,480,Face,542,556,393,408
Image_935.jpg,854,480,Face,21,36,415,431
Image_935.jpg,854,480,Face,437,452,402,420
Image_935.jpg,854,480,Face,442,456,419,440
Image_935.jpg,854,480,Face,163,174,392,406
Image_935.jpg,854,480,Face,597,614,412,433
Image_935.jpg,854,480,Face,32,43,395,410
Image_935.jpg,854,480,Face,159,169,364,377
Image_935.jpg,854,480,Face,118,131,367,383
Image_935.jpg,854,480,Face,493,518,463,479
Image_935.jpg,854,480,Face,199,210,405,419
Image_935.jpg,854,480,Face,97,105,354,365
Image_934.jpg,854,480,Face,77,90,404,421
Image_934.jpg,854,480,Face,30,42,372,387
Image_934.jpg,854,480,Face,169,182,406,421
Image_934.jpg,854,480,Face,126,139,432,447
Image_934.jpg,854,480,Face,727,744,415,435
Image_934.jpg,854,480,Face,22,36,415,431
Image_934.jpg,854,480,Face,541,555,393,408
Image_934.jpg,854,480,Face,774,789,377,396
Image_934.jpg,854,480,Face,437,452,401,419
Image_934.jpg,854,480,Face,33,43,394,409
Image_934.jpg,854,480,Face,163,173,392,406
Image_934.jpg,854,480,Face,441,456,417,438
Image_934.jpg,854,480,Face,595,612,410,431
Image_934.jpg,854,480,Face,119,130,367,382
Image_934.jpg,854,480,Face,160,169,364,376
Image_934.jpg,854,480,Face,492,517,461,479
Image_934.jpg,854,480,Face,97,107,353,366
Image_934.jpg,854,480,Face,769,776,347,356
Image_934.jpg,854,480,Face,199,209,405,419
Image_934.jpg,854,480,Face,797,805,348,358
Image_1396.jpg,854,480,Face,64,80,389,408
Image_1396.jpg,854,480,Face,13,27,358,374
Image_1396.jpg,854,480,Face,49,68,409,429
Image_1396.jpg,854,480,Face,422,450,423,454
Image_1396.jpg,854,480,Face,194,201,341,351
Image_1396.jpg,854,480,Face,657,668,335,347
Image_1396.jpg,854,480,Face,398,405,314,323
Image_1396.jpg,854,480,Face,365,378,370,384
Image_1396.jpg,854,480,Face,204,214,344,356
Image_1396.jpg,854,480,Face,188,195,325,334
Image_1396.jpg,854,480,Face,674,688,358,374
Image_1396.jpg,854,480,Face,397,413,401,420
Image_1382.jpg,854,480,Face,32,44,353,367
Image_1382.jpg,854,480,Face,419,444,407,436
Image_1382.jpg,854,480,Face,88,104,397,416
Image_1382.jpg,854,480,Face,91,104,377,393
Image_1382.jpg,854,480,Face,211,221,337,350
Image_1382.jpg,854,480,Face,656,669,355,369
Image_1382.jpg,854,480,Face,115,123,350,360
Image_1382.jpg,854,480,Face,612,624,340,353
Image_1382.jpg,854,480,Face,367,380,363,378
Image_1382.jpg,854,480,Face,350,362,347,360
Image_1382.jpg,854,480,Face,713,719,321,329
Image_288.jpg,854,480,Face,121,138,290,308
Image_288.jpg,854,480,Face,241,257,308,326
Image_288.jpg,854,480,Face,754,776,293,317
Image_288.jpg,854,480,Face,604,619,280,297
Image_288.jpg,854,480,Face,405,427,295,320
Image_288.jpg,854,480,Face,812,829,275,296
Image_288.jpg,854,480,Face,483,490,276,286
Image_288.jpg,854,480,Face,537,554,280,299
Image_288.jpg,854,480,Face,306,322,274,292
Image_263.jpg,854,480,Face,756,778,294,321
Image_263.jpg,854,480,Face,241,257,309,328
Image_263.jpg,854,480,Face,604,619,281,300
Image_263.jpg,854,480,Face,121,139,292,311
Image_263.jpg,854,480,Face,812,829,278,299
Image_263.jpg,854,480,Face,537,554,281,301
Image_263.jpg,854,480,Face,405,427,297,322
Image_263.jpg,854,480,Face,49,64,301,319
Image_263.jpg,854,480,Face,641,657,280,297
Image_263.jpg,854,480,Face,483,490,278,288
Image_263.jpg,854,480,Face,308,324,276,294
Image_505.jpg,854,480,Face,253,269,296,315
Image_505.jpg,854,480,Face,133,151,281,300
Image_505.jpg,854,480,Face,614,630,264,282
Image_505.jpg,854,480,Face,765,788,276,301
Image_505.jpg,854,480,Face,549,565,266,285
Image_505.jpg,854,480,Face,413,435,283,308
Image_505.jpg,854,480,Face,62,78,291,309
Image_505.jpg,854,480,Face,319,334,263,280
Image_505.jpg,854,480,Face,720,730,280,294
Image_505.jpg,854,480,Face,824,841,259,279
Image_505.jpg,854,480,Face,203,217,290,305
Image_505.jpg,854,480,Face,651,666,263,280
Image_511.jpg,854,480,Face,135,152,282,300
Image_511.jpg,854,480,Face,254,271,297,316
Image_511.jpg,854,480,Face,766,789,277,303
Image_511.jpg,854,480,Face,550,567,267,286
Image_511.jpg,854,480,Face,616,631,266,284
Image_511.jpg,854,480,Face,414,438,283,310
Image_511.jpg,854,480,Face,826,843,261,281
Image_511.jpg,854,480,Face,652,668,263,281
Image_511.jpg,854,480,Face,203,218,290,305
Image_511.jpg,854,480,Face,63,78,291,308
Image_511.jpg,854,480,Face,110,124,278,292
Image_1194.jpg,854,480,Face,27,44,405,426
Image_1194.jpg,854,480,Face,22,33,379,393
Image_1194.jpg,854,480,Face,175,187,368,382
Image_1194.jpg,854,480,Face,125,141,421,443
Image_1194.jpg,854,480,Face,149,157,356,366
Image_1194.jpg,854,480,Face,526,541,391,408
Image_1194.jpg,854,480,Face,107,117,401,415
Image_1194.jpg,854,480,Face,355,370,401,419
Image_1194.jpg,854,480,Face,796,817,433,456
Image_1194.jpg,854,480,Face,107,115,366,376
Image_1194.jpg,854,480,Face,339,352,389,404
Image_1194.jpg,854,480,Face,120,127,367,376
Image_1194.jpg,854,480,Face,73,84,389,402
Image_539.jpg,854,480,Face,258,274,297,315
Image_539.jpg,854,480,Face,621,637,268,287
Image_539.jpg,854,480,Face,140,158,280,299
Image_539.jpg,854,480,Face,774,795,282,307
Image_539.jpg,854,480,Face,421,443,285,309
Image_539.jpg,854,480,Face,556,572,269,288
Image_539.jpg,854,480,Face,658,674,266,284
Image_539.jpg,854,480,Face,833,849,266,286
Image_539.jpg,854,480,Face,68,83,288,307
Image_539.jpg,854,480,Face,499,506,266,275
